image_name,tray_nr,image_nr,image_path,camera,x,y,z,roll,pitch,yaw,LDM0x,LDM0y,VP0,x0,y0,z0,LDM1x,LDM1y,VP1,x1,y1,z1,LDM2x,LDM2y,VP2,x2,y2,z2,LDM3x,LDM3y,VP3,x3,y3,z3,LDM4x,LDM4y,VP4,x4,y4,z4,LDM5x,LDM5y,VP5,x5,y5,z5,LDM6x,LDM6y,VP6,x6,y6,z6,LDM7x,LDM7y,VP7,x7,y7,z7,LDM8x,LDM8y,VP8,x8,y8,z8
N3_TRAY_B_L_349.png,B,349,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_349.png,leftcam,-54.087,20.977,130.82,5.809,1.907,-1.677,433,353,1,59.001,-32.335,-126.304,193,285,1,-23.493,-11.139,-142.083,236,300,1,-7.037,-16.476,-140.989,217,304,1,-14.394,-17.91,-141.09,224,339,1,-11.517,-30.755,-139.686,225,367,1,-11.224,-40.699,-138.665,219,404,1,-13.341,-53.706,-137.413,239,407,1,-5.814,-54.656,-137.064,194,425,1,-22.025,-61.055,-136.956
N3_TRAY_B_L_350.png,B,350,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_350.png,leftcam,-54.087,20.984,130.622,5.796,1.914,-1.697,434,353,1,59.017,-32.273,-126.108,192,285,1,-23.483,-11.104,-141.89,236,300,1,-7.025,-16.436,-140.796,217,304,1,-14.382,-17.872,-140.897,224,339,1,-11.5,-30.716,-139.496,225,367,1,-11.204,-40.66,-138.477,219,404,1,-13.317,-53.668,-137.228,239,408,1,-5.789,-54.615,-136.879,194,425,1,-21.998,-61.021,-136.773
N3_TRAY_B_L_351.png,B,351,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_351.png,leftcam,-54.087,20.99,130.425,5.784,1.921,-1.717,434,353,1,59.033,-32.213,-125.913,192,285,1,-23.474,-11.071,-141.697,236,300,1,-7.013,-16.396,-140.603,217,304,1,-14.37,-17.835,-140.705,224,339,1,-11.483,-30.679,-139.307,225,367,1,-11.184,-40.623,-138.29,219,405,1,-13.292,-53.632,-137.043,239,408,1,-5.764,-54.577,-136.694,194,426,1,-21.97,-60.988,-136.59
N3_TRAY_B_L_352.png,B,352,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_352.png,leftcam,-54.087,20.997,130.227,5.771,1.928,-1.736,434,353,1,59.049,-32.153,-125.717,192,285,1,-23.464,-11.035,-141.504,237,300,1,-7.002,-16.356,-140.41,217,304,1,-14.358,-17.797,-140.513,224,339,1,-11.467,-30.64,-139.117,225,367,1,-11.164,-40.584,-138.102,219,405,1,-13.268,-53.594,-136.858,239,408,1,-5.739,-54.536,-136.508,194,426,1,-21.944,-60.953,-136.408
N3_TRAY_B_L_353.png,B,353,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_353.png,leftcam,-54.086,21.003,130.029,5.758,1.934,-1.756,435,353,1,59.061,-32.091,-125.522,192,285,1,-23.458,-10.999,-141.311,236,300,1,-6.994,-16.314,-140.216,217,304,1,-14.349,-17.758,-140.32,224,339,1,-11.454,-30.6,-138.927,225,367,1,-11.148,-40.544,-137.914,219,405,1,-13.247,-53.556,-136.673,240,408,1,-5.718,-54.495,-136.323,194,426,1,-21.92,-60.917,-136.225
N3_TRAY_B_L_354.png,B,354,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_354.png,leftcam,-54.086,21.01,129.831,5.745,1.941,-1.775,435,353,1,59.077,-32.031,-125.327,192,285,1,-23.448,-10.964,-141.118,237,300,1,-6.982,-16.273,-140.023,217,304,1,-14.337,-17.72,-140.128,224,339,1,-11.438,-30.561,-138.737,225,368,1,-11.128,-40.505,-137.726,219,405,1,-13.223,-53.518,-136.488,240,408,1,-5.694,-54.455,-136.138,194,426,1,-21.894,-60.883,-136.043
N3_TRAY_B_L_355.png,B,355,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_355.png,leftcam,-54.086,21.016,129.633,5.732,1.947,-1.794,435,353,1,59.09,-31.97,-125.132,192,285,1,-23.441,-10.928,-140.924,237,300,1,-6.973,-16.232,-139.829,216,304,1,-14.328,-17.681,-139.935,224,339,1,-11.424,-30.521,-138.547,225,368,1,-11.111,-40.466,-137.538,219,405,1,-13.202,-53.479,-136.303,240,408,1,-5.672,-54.413,-135.952,194,426,1,-21.87,-60.847,-135.86
N3_TRAY_B_L_356.png,B,356,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_356.png,leftcam,-54.085,21.022,129.435,5.719,1.954,-1.813,436,353,1,59.105,-31.909,-124.936,192,285,1,-23.432,-10.892,-140.731,237,300,1,-6.963,-16.19,-139.636,216,304,1,-14.317,-17.642,-139.743,224,339,1,-11.409,-30.482,-138.357,225,368,1,-11.093,-40.426,-137.35,219,405,1,-13.179,-53.441,-136.118,240,408,1,-5.649,-54.372,-135.767,194,426,1,-21.845,-60.811,-135.677
N3_TRAY_B_L_357.png,B,357,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_357.png,leftcam,-54.085,21.028,129.237,5.705,1.96,-1.832,436,353,1,59.118,-31.846,-124.742,192,285,1,-23.425,-10.853,-140.538,237,300,1,-6.954,-16.146,-139.443,216,304,1,-14.308,-17.6,-139.55,224,339,1,-11.395,-30.44,-138.167,225,368,1,-11.076,-40.384,-137.163,219,405,1,-13.157,-53.4,-135.934,240,408,1,-5.627,-54.329,-135.582,194,426,1,-21.821,-60.773,-135.496
N3_TRAY_B_L_358.png,B,358,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_358.png,leftcam,-54.085,21.034,129.039,5.692,1.966,-1.851,436,353,1,59.131,-31.785,-124.547,192,285,1,-23.418,-10.817,-140.344,236,300,1,-6.945,-16.105,-139.249,216,304,1,-14.298,-17.561,-139.358,224,339,1,-11.381,-30.4,-137.977,225,368,1,-11.059,-40.345,-136.975,219,405,1,-13.136,-53.361,-135.749,240,408,1,-5.606,-54.288,-135.397,194,427,1,-21.797,-60.738,-135.313
N3_TRAY_B_L_359.png,B,359,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_359.png,leftcam,-54.085,21.04,128.841,5.678,1.973,-1.87,437,353,1,59.146,-31.723,-124.351,192,285,1,-23.408,-10.779,-140.151,237,300,1,-6.934,-16.061,-139.056,216,303,1,-14.287,-17.52,-139.165,224,339,1,-11.365,-30.358,-137.788,225,368,1,-11.039,-40.303,-136.788,219,405,1,-13.113,-53.32,-135.565,240,408,1,-5.582,-54.245,-135.213,194,427,1,-21.771,-60.7,-135.131
N3_TRAY_B_L_360.png,B,360,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_360.png,leftcam,-54.084,21.046,128.643,5.664,1.979,-1.888,437,353,1,59.158,-31.661,-124.157,192,285,1,-23.402,-10.74,-139.958,236,299,1,-6.926,-16.017,-138.863,216,303,1,-14.278,-17.479,-138.973,224,339,1,-11.353,-30.316,-137.598,225,368,1,-11.024,-40.261,-136.601,219,405,1,-13.093,-53.279,-135.381,240,408,1,-5.562,-54.201,-135.028,194,427,1,-21.749,-60.662,-134.95
N3_TRAY_B_L_361.png,B,361,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_361.png,leftcam,-54.084,21.052,128.445,5.65,1.985,-1.906,437,353,1,59.17,-31.599,-123.963,192,285,1,-23.395,-10.701,-139.765,236,299,1,-6.918,-15.974,-138.669,216,303,1,-14.269,-17.437,-138.781,224,339,1,-11.34,-30.274,-137.409,225,368,1,-11.008,-40.219,-136.413,219,406,1,-13.073,-53.238,-135.197,240,409,1,-5.541,-54.158,-134.844,194,427,1,-21.726,-60.624,-134.768
N3_TRAY_B_L_362.png,B,362,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_362.png,leftcam,-54.084,21.058,128.247,5.636,1.991,-1.924,438,353,1,59.183,-31.538,-123.768,192,285,1,-23.388,-10.663,-139.572,236,299,1,-6.909,-15.93,-138.476,216,303,1,-14.26,-17.396,-138.588,224,339,1,-11.327,-30.232,-137.219,225,368,1,-10.991,-40.177,-136.226,219,406,1,-13.052,-53.198,-135.013,240,409,1,-5.521,-54.115,-134.659,194,427,1,-21.704,-60.586,-134.586
N3_TRAY_B_L_363.png,B,363,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_363.png,leftcam,-54.084,21.064,128.049,5.622,1.997,-1.942,438,353,1,59.196,-31.476,-123.574,192,285,1,-23.381,-10.624,-139.378,236,299,1,-6.9,-15.887,-138.283,216,303,1,-14.251,-17.355,-138.396,224,339,1,-11.314,-30.191,-137.029,225,368,1,-10.975,-40.136,-136.039,219,406,1,-13.032,-53.157,-134.829,240,409,1,-5.5,-54.072,-134.475,194,427,1,-21.681,-60.548,-134.404
N3_TRAY_B_L_364.png,B,364,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_364.png,leftcam,-54.083,21.07,127.851,5.608,2.002,-1.96,438,353,1,59.205,-31.415,-123.38,192,284,1,-23.377,-10.586,-139.185,236,299,1,-6.895,-15.843,-138.089,216,303,1,-14.245,-17.314,-138.203,224,339,1,-11.304,-30.149,-136.84,225,368,1,-10.962,-40.094,-135.851,219,406,1,-13.015,-53.116,-134.644,240,409,1,-5.483,-54.029,-134.29,194,427,1,-21.662,-60.511,-134.222
N3_TRAY_B_L_365.png,B,365,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_365.png,leftcam,-54.083,21.075,127.653,5.593,2.008,-1.978,439,352,1,59.217,-31.351,-123.186,191,284,1,-23.371,-10.544,-138.991,236,299,1,-6.887,-15.797,-137.896,216,303,1,-14.236,-17.269,-138.011,224,339,1,-11.291,-30.104,-136.651,225,368,1,-10.946,-40.049,-135.664,219,406,1,-12.995,-53.072,-134.461,240,409,1,-5.462,-53.983,-134.107,194,427,1,-21.639,-60.47,-134.041
N3_TRAY_B_L_366.png,B,366,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_366.png,leftcam,-54.083,21.081,127.455,5.578,2.014,-1.995,439,352,1,59.229,-31.289,-122.992,191,284,1,-23.364,-10.503,-138.798,236,299,1,-6.878,-15.751,-137.703,216,303,1,-14.228,-17.226,-137.819,224,339,1,-11.278,-30.06,-136.461,225,368,1,-10.93,-40.005,-135.478,219,406,1,-12.975,-53.029,-134.278,240,409,1,-5.442,-53.937,-133.923,194,427,1,-21.617,-60.429,-133.861
N3_TRAY_B_L_367.png,B,367,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_367.png,leftcam,-54.083,21.087,127.257,5.564,2.019,-2.012,439,352,1,59.239,-31.229,-122.798,191,284,1,-23.359,-10.465,-138.605,236,299,1,-6.872,-15.707,-137.51,216,303,1,-14.221,-17.185,-137.626,224,339,1,-11.268,-30.018,-136.272,225,368,1,-10.917,-39.964,-135.29,219,406,1,-12.958,-52.989,-134.094,240,409,1,-5.425,-53.894,-133.739,194,428,1,-21.598,-60.391,-133.679
N3_TRAY_B_L_368.png,B,368,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_368.png,leftcam,-54.082,21.092,127.058,5.549,2.025,-2.029,440,352,1,59.25,-31.165,-122.603,191,284,1,-23.353,-10.423,-138.411,236,299,1,-6.865,-15.661,-137.316,216,303,1,-14.213,-17.14,-137.433,224,339,1,-11.256,-29.973,-136.082,225,368,1,-10.903,-39.919,-135.103,219,406,1,-12.939,-52.945,-133.91,240,409,1,-5.406,-53.848,-133.554,194,428,1,-21.577,-60.35,-133.497
N3_TRAY_B_L_369.png,B,369,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_369.png,leftcam,-54.082,21.098,126.86,5.534,2.03,-2.046,440,352,1,59.26,-31.103,-122.41,191,284,1,-23.349,-10.382,-138.217,236,299,1,-6.859,-15.615,-137.123,216,303,1,-14.207,-17.097,-137.241,224,339,1,-11.246,-29.929,-135.892,225,368,1,-10.889,-39.875,-134.916,219,406,1,-12.922,-52.902,-133.726,240,409,1,-5.389,-53.803,-133.37,194,428,1,-21.558,-60.31,-133.316
N3_TRAY_B_L_370.png,B,370,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_370.png,leftcam,-54.082,21.103,126.662,5.519,2.035,-2.063,440,352,1,59.27,-31.041,-122.217,191,284,1,-23.345,-10.34,-138.024,236,299,1,-6.853,-15.569,-136.93,216,303,1,-14.201,-17.053,-137.049,224,339,1,-11.236,-29.884,-135.703,225,368,1,-10.876,-39.83,-134.729,219,406,1,-12.905,-52.858,-133.543,240,409,1,-5.372,-53.757,-133.187,194,428,1,-21.539,-60.269,-133.135
N3_TRAY_B_L_371.png,B,371,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_371.png,leftcam,-54.082,21.108,126.464,5.503,2.041,-2.079,441,352,1,59.281,-30.977,-122.023,191,284,1,-23.338,-10.296,-137.831,236,299,1,-6.845,-15.52,-136.737,216,303,1,-14.192,-17.006,-136.857,224,339,1,-11.224,-29.837,-135.514,225,368,1,-10.861,-39.783,-134.543,219,406,1,-12.887,-52.812,-133.36,240,409,1,-5.353,-53.709,-133.004,194,428,1,-21.518,-60.225,-132.955
N3_TRAY_B_L_372.png,B,372,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_372.png,leftcam,-54.081,21.114,126.265,5.488,2.046,-2.096,441,352,1,59.29,-30.915,-121.829,191,284,1,-23.334,-10.255,-137.636,236,299,1,-6.84,-15.474,-136.543,216,303,1,-14.187,-16.963,-136.663,224,339,1,-11.215,-29.793,-135.324,225,368,1,-10.849,-39.74,-134.355,219,406,1,-12.871,-52.769,-133.176,240,409,1,-5.337,-53.664,-132.82,194,428,1,-21.5,-60.185,-132.773
N3_TRAY_B_L_373.png,B,373,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_373.png,leftcam,-54.081,21.119,126.067,5.472,2.051,-2.112,441,352,1,59.299,-30.851,-121.637,191,284,1,-23.33,-10.211,-137.443,236,299,1,-6.834,-15.426,-136.35,216,303,1,-14.18,-16.916,-136.471,224,339,1,-11.205,-29.746,-135.135,225,368,1,-10.837,-39.693,-134.169,219,407,1,-12.855,-52.723,-132.994,240,409,1,-5.32,-53.616,-132.637,194,428,1,-21.481,-60.142,-132.593
N3_TRAY_B_L_374.png,B,374,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_374.png,leftcam,-54.081,21.124,125.869,5.457,2.056,-2.128,442,352,1,59.308,-30.79,-121.443,191,284,1,-23.326,-10.169,-137.249,236,299,1,-6.829,-15.38,-136.157,216,303,1,-14.174,-16.872,-136.279,224,339,1,-11.195,-29.701,-134.946,225,368,1,-10.824,-39.648,-133.982,219,407,1,-12.838,-52.679,-132.81,240,410,1,-5.304,-53.57,-132.453,194,428,1,-21.463,-60.101,-132.412
N3_TRAY_B_L_375.png,B,375,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_375.png,leftcam,-54.081,21.129,125.67,5.441,2.061,-2.144,442,352,1,59.318,-30.726,-121.25,191,284,1,-23.322,-10.125,-137.055,236,298,1,-6.823,-15.331,-135.963,216,303,1,-14.168,-16.825,-136.086,224,339,1,-11.186,-29.654,-134.756,225,368,1,-10.812,-39.601,-133.795,219,407,1,-12.822,-52.634,-132.627,240,410,1,-5.288,-53.522,-132.27,194,429,1,-21.445,-60.057,-132.231
N3_TRAY_B_L_376.png,B,376,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_376.png,leftcam,-54.08,21.134,125.472,5.425,2.066,-2.159,442,352,1,59.325,-30.664,-121.057,191,284,1,-23.318,-10.081,-136.862,236,298,1,-6.818,-15.282,-135.77,216,303,1,-14.163,-16.779,-135.894,224,339,1,-11.177,-29.607,-134.567,225,368,1,-10.801,-39.554,-133.609,219,407,1,-12.808,-52.587,-132.444,240,410,1,-5.273,-53.474,-132.087,194,429,1,-21.428,-60.014,-132.051
N3_TRAY_B_L_377.png,B,377,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_377.png,leftcam,-54.08,21.139,125.273,5.409,2.071,-2.174,443,352,1,59.334,-30.602,-120.863,191,283,1,-23.314,-10.036,-136.668,236,298,1,-6.813,-15.234,-135.576,216,302,1,-14.157,-16.732,-135.701,224,339,1,-11.168,-29.56,-134.378,225,368,1,-10.789,-39.507,-133.422,219,407,1,-12.792,-52.541,-132.261,240,410,1,-5.257,-53.426,-131.903,194,429,1,-21.411,-59.97,-131.87
N3_TRAY_B_L_378.png,B,378,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_378.png,leftcam,-54.08,21.144,125.075,5.393,2.075,-2.19,443,352,1,59.341,-30.539,-120.671,190,283,1,-23.312,-9.992,-136.474,236,298,1,-6.81,-15.186,-135.383,216,302,1,-14.154,-16.686,-135.509,224,339,1,-11.161,-29.514,-134.189,225,368,1,-10.779,-39.461,-133.236,219,407,1,-12.779,-52.496,-132.078,240,410,1,-5.243,-53.379,-131.72,194,429,1,-21.395,-59.927,-131.69
N3_TRAY_B_L_379.png,B,379,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_379.png,leftcam,-54.08,21.149,124.876,5.377,2.08,-2.205,443,352,1,59.35,-30.476,-120.477,190,283,1,-23.308,-9.948,-136.279,236,298,1,-6.804,-15.137,-135.189,216,302,1,-14.148,-16.64,-135.315,224,339,1,-11.151,-29.467,-133.999,225,368,1,-10.767,-39.414,-133.049,219,407,1,-12.764,-52.45,-131.894,240,410,1,-5.228,-53.331,-131.537,194,429,1,-21.378,-59.884,-131.509
N3_TRAY_B_L_380.png,B,380,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_380.png,leftcam,-54.079,21.154,124.678,5.36,2.085,-2.219,443,352,1,59.357,-30.413,-120.285,190,283,1,-23.305,-9.901,-136.086,236,298,1,-6.8,-15.087,-134.996,216,302,1,-14.143,-16.591,-135.124,224,339,1,-11.143,-29.418,-133.811,225,368,1,-10.756,-39.365,-132.863,219,407,1,-12.75,-52.402,-131.713,240,410,1,-5.214,-53.281,-131.355,194,429,1,-21.363,-59.838,-131.33
N3_TRAY_B_L_381.png,B,381,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_381.png,leftcam,-54.079,21.159,124.479,5.344,2.089,-2.234,444,352,1,59.364,-30.352,-120.092,190,283,1,-23.303,-9.857,-135.892,236,298,1,-6.797,-15.038,-134.802,216,302,1,-14.139,-16.545,-134.93,224,339,1,-11.137,-29.371,-133.62,225,368,1,-10.747,-39.319,-132.676,219,407,1,-12.737,-52.356,-131.529,240,410,1,-5.201,-53.233,-131.171,193,429,1,-21.348,-59.794,-131.149
N3_TRAY_B_L_382.png,B,382,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_382.png,leftcam,-54.079,21.163,124.281,5.327,2.094,-2.249,444,352,1,59.372,-30.287,-119.899,190,283,1,-23.299,-9.81,-135.698,236,298,1,-6.791,-14.987,-134.61,216,302,1,-14.134,-16.495,-134.739,224,339,1,-11.127,-29.321,-133.432,225,368,1,-10.735,-39.269,-132.49,219,407,1,-12.722,-52.307,-131.348,240,410,1,-5.186,-53.183,-130.989,193,429,1,-21.331,-59.748,-130.97
N3_TRAY_B_L_383.png,B,383,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_383.png,leftcam,-54.079,21.168,124.082,5.31,2.098,-2.263,444,352,1,59.378,-30.224,-119.707,190,283,1,-23.298,-9.763,-135.504,236,298,1,-6.788,-14.937,-134.416,215,302,1,-14.13,-16.447,-134.545,224,339,1,-11.121,-29.272,-133.243,225,368,1,-10.726,-39.22,-132.304,219,407,1,-12.71,-52.259,-131.165,240,410,1,-5.173,-53.133,-130.806,193,429,1,-21.317,-59.702,-130.79
N3_TRAY_B_L_384.png,B,384,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_384.png,leftcam,-54.078,21.173,123.884,5.293,2.102,-2.277,445,352,1,59.383,-30.161,-119.515,190,283,1,-23.297,-9.717,-135.31,236,298,1,-6.786,-14.887,-134.223,215,302,1,-14.128,-16.398,-134.353,224,339,1,-11.115,-29.223,-133.054,225,368,1,-10.718,-39.171,-132.118,219,407,1,-12.699,-52.211,-130.983,240,410,1,-5.162,-53.083,-130.624,193,430,1,-21.304,-59.657,-130.61
N3_TRAY_B_L_385.png,B,385,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_385.png,leftcam,-54.078,21.177,123.685,5.276,2.107,-2.291,445,352,1,59.392,-30.098,-119.322,190,283,1,-23.293,-9.67,-135.116,236,298,1,-6.781,-14.835,-134.029,215,302,1,-14.122,-16.349,-134.161,224,339,1,-11.107,-29.174,-132.865,225,368,1,-10.707,-39.122,-131.931,219,407,1,-12.684,-52.163,-130.8,240,410,1,-5.147,-53.033,-130.441,193,430,1,-21.287,-59.61,-130.43
N3_TRAY_B_L_386.png,B,386,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_386.png,leftcam,-54.078,21.181,123.486,5.259,2.111,-2.304,445,352,1,59.397,-30.035,-119.129,190,283,1,-23.291,-9.622,-134.922,236,298,1,-6.778,-14.784,-133.835,215,302,1,-14.119,-16.299,-133.968,224,339,1,-11.101,-29.124,-132.675,225,368,1,-10.699,-39.072,-131.745,219,407,1,-12.673,-52.114,-130.618,240,410,1,-5.136,-52.982,-130.259,193,430,1,-21.274,-59.563,-130.25
N3_TRAY_B_L_387.png,B,387,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_387.png,leftcam,-54.078,21.186,123.288,5.242,2.115,-2.318,446,352,1,59.403,-29.973,-118.937,190,283,1,-23.289,-9.576,-134.728,236,298,1,-6.775,-14.734,-133.642,215,302,1,-14.116,-16.251,-133.775,224,339,1,-11.094,-29.075,-132.487,225,369,1,-10.69,-39.024,-131.559,219,408,1,-12.661,-52.066,-130.436,240,411,1,-5.124,-52.933,-130.077,193,430,1,-21.26,-59.518,-130.071
N3_TRAY_B_L_388.png,B,388,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_388.png,leftcam,-54.078,21.19,123.089,5.225,2.119,-2.331,446,351,1,59.409,-29.911,-118.745,190,282,1,-23.288,-9.528,-134.534,236,297,1,-6.773,-14.683,-133.449,215,302,1,-14.113,-16.201,-133.582,224,339,1,-11.088,-29.025,-132.297,225,369,1,-10.682,-38.974,-131.372,219,408,1,-12.65,-52.017,-130.253,241,411,1,-5.112,-52.882,-129.894,193,430,1,-21.248,-59.471,-129.891
N3_TRAY_B_L_389.png,B,389,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_389.png,leftcam,-54.077,21.194,122.89,5.207,2.123,-2.344,446,351,1,59.413,-29.847,-118.552,189,282,1,-23.287,-9.478,-134.339,236,297,1,-6.771,-14.63,-133.255,215,302,1,-14.111,-16.15,-133.39,224,339,1,-11.083,-28.973,-132.108,225,369,1,-10.674,-38.922,-131.187,218,408,1,-12.639,-51.966,-130.071,241,411,1,-5.102,-52.83,-129.712,193,430,1,-21.236,-59.423,-129.711
N3_TRAY_B_L_390.png,B,390,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_390.png,leftcam,-54.077,21.198,122.692,5.19,2.127,-2.357,447,351,1,59.419,-29.785,-118.361,189,282,1,-23.286,-9.431,-134.146,236,297,1,-6.768,-14.579,-133.062,215,302,1,-14.108,-16.101,-133.198,224,339,1,-11.077,-28.924,-131.92,224,369,1,-10.666,-38.873,-131.001,218,408,1,-12.628,-51.918,-129.889,241,411,1,-5.09,-52.779,-129.53,193,430,1,-21.223,-59.376,-129.532
N3_TRAY_B_L_391.png,B,391,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_391.png,leftcam,-54.077,21.203,122.493,5.172,2.131,-2.369,447,351,1,59.424,-29.723,-118.168,189,282,1,-23.284,-9.382,-133.951,236,297,1,-6.766,-14.527,-132.868,215,301,1,-14.105,-16.05,-133.005,223,339,1,-11.071,-28.873,-131.731,224,369,1,-10.658,-38.822,-130.815,218,408,1,-12.618,-51.868,-129.707,241,411,1,-5.08,-52.728,-129.348,193,430,1,-21.21,-59.328,-129.353
N3_TRAY_B_L_392.png,B,392,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_392.png,leftcam,-54.077,21.207,122.294,5.154,2.134,-2.382,447,351,1,59.427,-29.659,-117.977,189,282,1,-23.285,-9.333,-133.756,236,297,1,-6.765,-14.474,-132.675,215,301,1,-14.104,-15.999,-132.812,223,339,1,-11.068,-28.821,-131.542,224,369,1,-10.653,-38.771,-130.629,218,408,1,-12.609,-51.817,-129.525,241,411,1,-5.071,-52.676,-129.166,193,430,1,-21.2,-59.28,-129.173
N3_TRAY_B_L_393.png,B,393,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_393.png,leftcam,-54.076,21.211,122.095,5.137,2.138,-2.394,448,351,1,59.432,-29.599,-117.784,189,282,1,-23.284,-9.285,-133.562,236,297,1,-6.764,-14.423,-132.481,215,301,1,-14.102,-15.95,-132.619,223,339,1,-11.063,-28.772,-131.352,224,369,1,-10.646,-38.722,-130.442,218,408,1,-12.599,-51.769,-129.342,241,411,1,-5.061,-52.626,-128.983,193,430,1,-21.189,-59.233,-128.993
N3_TRAY_B_L_394.png,B,394,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_394.png,leftcam,-54.076,21.214,121.896,5.119,2.142,-2.406,448,351,1,59.437,-29.535,-117.592,189,282,1,-23.283,-9.235,-133.368,236,297,1,-6.761,-14.369,-132.287,215,301,1,-14.099,-15.897,-132.426,223,339,1,-11.058,-28.719,-131.163,224,369,1,-10.638,-38.669,-130.256,218,408,1,-12.589,-51.717,-129.16,241,411,1,-5.05,-52.572,-128.801,193,431,1,-21.177,-59.183,-128.814
N3_TRAY_B_L_395.png,B,395,../Dataset/TASI_EROSS_SIM_N3/TRAY_B_leftcam_processed/N3_TRAY_B_L_395.png,leftcam,-54.076,21.218,121.698,5.101,2.145,-2.417,448,351,1,59.439,-29.474,-117.401,189,282,1,-23.284,-9.185,-133.174,236,297,1,-6.761,-14.316,-132.094,215,301,1,-14.099,-15.846,-132.234,223,339,1,-11.055,-28.668,-130.975,224,369,1,-10.633,-38.618,-130.071,218,408,1,-12.581,-51.666,-128.979,241,411,1,-5.043,-52.52,-128.62,193,431,1,-21.168,-59.134,-128.635
